"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"2073003290842083349","2026-07-03T11:17:53.000Z","96","Aksi demo di aceh hari ini 

#AcehPerluBantuanNegara Bukan hanya dijadikan tempat kurasa SDA saja apalagi dianggap seperti daerah jajahan

Terjadi gesekan antara aparat dan mahasiswa UI yang menggelar aksi di depan Kantor Gubernur Aceh.

Sepertinya aksi ini akan berlanjut sampai https://t.co/7MPIcK7gph","2073003290842083349","https://pbs.twimg.com/amplify_video_thumb/2073000953058639872/img/v7d8DTKHX9Dup_FY.jpg","","in","","0","4","31","https://x.com/indepenSumatera/status/2073003290842083349","1745265761416056832","indepenSumatera"
"2072634491701694595","2026-07-03T10:59:59.000Z","0","@menbrrr Salah demo mahasiswa nya ngawur mewakili rakyat tuh rakyat yg mana","2072998784624459812","","menbrrr","in","","0","0","0","https://x.com/SumantriRahmad/status/2072998784624459812","3178413326","SumantriRahmad"
"2072998323607543948","2026-07-03T10:58:09.000Z","2054","🚨 AKSI #DEMO MAHASISWA UI  DI ACEH 🚨

Terjadi gesekan Aparat dg Mahasiswa UI yg aksi di depan Kantor Gubernur Aceh

Kabarnya mahasiswa akan bertahan hingga malam hari sampai ada perwakilan yg bisa menemui mereka

Stay safe temen2 semuanya. Saling jaga yaa 🥺❤️

#IndonesiaGelap https://t.co/P6xjD5AFkW","2072998323607543948","https://pbs.twimg.com/ext_tw_video_thumb/2072998255974404096/pu/img/wYL5Sq2UWgPU6SUW.jpg","","in","","4","12","820","https://x.com/bismillahyuk_/status/2072998323607543948","2024676727453278208","bismillahyuk_"
"2072864605760827490","2026-07-03T10:53:46.000Z","1","@ombudi35 @catvrbay13 @mamamapuma @KediriFess Mungkin anda ini terlalu polos, bedain mana pendemo mahasiswa asli sama bayaran dari pemerintah aja gabisa. Balik aja ke fesbuk, gampang dikibulin. Anda ini nuduh, tapi ga ngerti aslinya gimana. Kalo ga pernah demo, minimal lihat demo. Tiktok  jgn kebanyakan nnton live geal geol","2072997221054955766","","ombudi35","in","","0","1","0","https://x.com/lucy_anxx/status/2072997221054955766","1276834523309723648","lucy_anxx"
"2072991866757554661","2026-07-03T10:32:30.000Z","0","ada yang menarik pula sih .. itu perihal uraian kala jadi mahasiswa tapi tak pernah demo .. hiks 🤭","2072991866757554661","","","in","","0","0","0","https://x.com/ridooetoro1/status/2072991866757554661","785764405883482112","ridooetoro1"
"2072973299983007776","2026-07-03T09:37:28.000Z","2","@Franken_blues Mahasiswa yg dulu doyan demo pemerintah juga boleh ikutan program ini","2072978018780491864","","Franken_blues","in","","0","1","0","https://x.com/FSituasi/status/2072978018780491864","1908416991180054528","FSituasi"
"2072975436561428621","2026-07-03T09:27:12.000Z","0","Betul 👍 

Sebetulnya RUU Perampasan Aset ini yang mestinya jadi konsen mahasiswa dan aktivis antikorupsi, melalui demo yang besar (bukan demo pesanan) supaya cepat disahkan","2072975436561428621","","","in","","0","0","0","https://x.com/KaZep7/status/2072975436561428621","897749262653509632","KaZep7"
"2072925318411964607","2026-07-03T09:22:20.000Z","184","@kamyrexa @kaiashere ya gini nih ga napak tanah, terima realitanya kalo indonesia kacau pasti mahasiswa jabodetabek yang dicari cari, yg pasti digembor gemborin suruh demo ya siapalagi kalo bukan UI","2072974211140956423","","kamyrexa","in","","0","0","4","https://x.com/berbingangkang/status/2072974211140956423","1472140405261017092","berbingangkang"
"2072971667161465174","2026-07-03T09:13:41.000Z","4","—mengambing hitamkan queer people DAN bikin seolah demo/protes mahasiswa jadi seolah gak ada artinya. We're truly living in the darkest time and I currently have no hope left for the country","2072972031860359496","","IMeowssage","en","","0","1","0","https://x.com/IMeowssage/status/2072972031860359496","1528554075641753600","IMeowssage"
"2072961044621013054","2026-07-03T08:30:01.000Z","0","Kenapa ini tdk dimasukkan dalam tuntutan demo mahasiswa. Mereka disini yang paling merasakan berat bayar UKT.","2072961044621013054","","","in","","0","0","0","https://x.com/chefanja_Cassie/status/2072961044621013054","1937486238","chefanja_Cassie"
"2072907315502784943","2026-07-03T08:04:13.000Z","0","@Hidupsebagai62 Siap UI bergerak.  Presiden Sukarno jatuh oleh mahasiswa. PKI dilarang gara gara demo mahasiswa, Soeharto jatuh oleh mahasiswa .... Apalagi...??","2072954550810796368","","Hidupsebagai62","in","","0","0","0","https://x.com/Raditya47496092/status/2072954550810796368","1907800622998667264","Raditya47496092"
"2072949139437171166","2026-07-03T07:42:43.000Z","1","Dasar MBG(MAHASISWA BEROTAK GOBLOK) atau dasar MAHASEWA bego......PERTALITE gak naik kok mereka(mahasewa)DEMO....blo'on!! https://t.co/lnB18d0yab","2072949139437171166","https://pbs.twimg.com/media/HMSYQEZbEAAcrku.jpg","","in","","0","0","0","https://x.com/EkoArdiyan55716/status/2072949139437171166","1893243064640249858","EkoArdiyan55716"
"2072842199155548308","2026-07-03T07:32:42.000Z","0","@menbrrr Mahasiswa demo lagi aja biar dollar turun","2072946622330507619","","menbrrr","in","","0","0","0","https://x.com/don_hendri_/status/2072946622330507619","90104410","don_hendri_"
"2072864605760827490","2026-07-03T07:12:19.000Z","0","@ombudi35 @mamamapuma @KediriFess Aowkaowkaowk ""mahasiswanya makin tolol"" kalo mahasiswa makin tolol ya mereka ga bakalan adain demo buat ngekritik kinerja pemerintah bang, ""baca buku kagak"" wkwkwkwk wapres lu noh bang ga suka baca buku","2072941489681014805","","ombudi35","in","","0","0","0","https://x.com/bidibambidibum/status/2072941489681014805","1296270851914911744","bidibambidibum"
"2072919463889154235","2026-07-03T05:44:47.000Z","10","Mahasiswa hedon "" Gratiskan sekolah sampai jenjang sarjana "".

wait wait wait...sekolah gratis itu untuk siswa dan siswi tidak mampu dan putus sekolah karena jgnkan untuk beli seragam bahkan untuk makan satu kali sehari saja mereka harus rela buang masa kecilnya dengan bekerja https://t.co/1chf1OhFnd","2072919463889154235","https://pbs.twimg.com/amplify_video_thumb/2072919339444129792/img/YXMhctXdp6SjczkV.jpg","","in","","1","0","6","https://x.com/G3nX_files/status/2072919463889154235","1347031551771430912","G3nX_files"
"2072677964727140576","2026-07-03T05:03:48.000Z","0","@tanyakanrl eh ko rakyat ga marah sih? pls demo dong jgn mahasiswa doang yg demo. pengen bgt liat dia di…","2072909149814632619","","tanyakanrl","in","","0","0","0","https://x.com/meownicad/status/2072909149814632619","348841489","meownicad"
"2072903494751989768","2026-07-03T04:41:20.000Z","34","konyol sih, kemarin jg perkara anak UGM demo langsung yapyap ""titik terendah jadi mahasiswa ugm."" people so comfort and love being dumb.","2072903494751989768","","","in","","0","0","0","https://x.com/clihstorice/status/2072903494751989768","1708193520996274176","clihstorice"
"2072682916786892863","2026-07-03T04:29:50.000Z","1","@herculep638 Memang lah Mahasiswa BEM UI sekarang bertambah bodoh dan goblok ya, yang nama dasar kurang ajar biar diganti 1 hari 1000x Kapolri hasilnya tetap gitu2 saja.....malah bisa2 bertambah parah, ini yang Demo BEM UI asli atau memang sengaja dibayar ya....","2072900601256759465","","herculep638","in","","0","0","0","https://x.com/Bastian1642778/status/2072900601256759465","1757274781584695296","Bastian1642778"
"2072876030327652582","2026-07-03T04:12:54.000Z","0","@BANGSAygSUJUD SatNarkoba ikut sibuk mengurus demo mahasiswa ??? 😲😮 betulan kah ???","2072896337675497892","","BANGSAygSUJUD","in","","0","0","0","https://x.com/Gunalo5252621/status/2072896337675497892","1726981774407028736","Gunalo5252621"
"2072892449165652479","2026-07-03T03:57:27.000Z","1","Amankan Aksi #Demo #Mahasiswa di Dua Lokasi di Jakpus, 1.074 Personel Gabungan Dikerahkan
https://t.co/l4q6BQ0fol","2072892449165652479","","","in","","0","0","1","https://x.com/aan_media/status/2072892449165652479","90832506","aan_media"
"2072644958948106323","2026-07-02T11:34:00.000Z","0","Semoga demo mahasiswa di Jakarta next time angkat isu Papua ini jadi salah satu agenda utama ya.","2072644958948106323","","","in","","0","0","0","https://x.com/adepedia/status/2072644958948106323","200448287","adepedia"
"2072642654857470342","2026-07-02T11:24:51.000Z","32","""Betapa malang jika Anda pernah muda, jadi mahasiswa di negeri ini, tetapi tidak pernah ikut demo.""
https://t.co/gtBmkrr62Z","2072642654857470342","","","in","","1","2","8","https://x.com/ariel_heryanto/status/2072642654857470342","296143572","ariel_heryanto"
"2072510180806545829","2026-07-02T11:15:43.000Z","0","@aril_piterpen1 dia mahasiswa kayaknya dulu ini yg abis demo terus digebugin isilop","2072640358375415825","","aril_piterpen1","in","","0","0","0","https://x.com/bin9ban9bon9/status/2072640358375415825","43079564","bin9ban9bon9"
"2072576779207016925","2026-07-02T10:54:29.000Z","0","@99propaganda kata pak bambang pacul gak guna ke dpr karena semua tergantung ketum masing"",,, jadi jika mahasiswa mau demo tahu kan kemana demonya...","2072635012219039829","","99propaganda","in","","0","0","0","https://x.com/cherry_chayank/status/2072635012219039829","2038912640714502144","cherry_chayank"
"2072556249057812564","2026-07-02T10:44:36.000Z","0","@boxxtoc lah jadi klo sejahtera ngpain mahasiswa demo otaknya dimana sih","2072632525080670672","","boxxtoc","in","","0","0","0","https://x.com/SIBAYAKTOTO_ID/status/2072632525080670672","2033059176285634560","SIBAYAKTOTO_ID"
"2072631581441945765","2026-07-02T10:40:51.000Z","90","""Cak Nun yakin bahwa banyak kesamaan Jokowi dengan Firaun: 

abai suara publik, tidak mendengar nasihat cendekiawan, menindas rakyat. Banyak kematian di eranya: Kanjuruhan, KPPS, KM 50, demo mahasiswa 2019.""
(Ubedilah) 

#BenamkanPartaiSetan2029 
#BenamkanPartaiSetan2029 https://t.co/5KUOhGE2J6","2072631581441945765","https://pbs.twimg.com/amplify_video_thumb/2072631495462903808/img/45seIF_tWgbUA1oX.jpg","","in","","1","5","52","https://x.com/ArtaN7707/status/2072631581441945765","1604064608913723394","ArtaN7707"
"2072545804997521533","2026-07-02T10:37:12.000Z","8","@tempodotco Enteng bener ya ngomongnya. Rupiah lemah asing. 
Dolar menguat asing. 
Demo mahasiswa asing. 
Kritik pengamat asing. 
Ini demokrasi dirusak sendiri nuduh asing juga ternyata. 🤣. 
Asingnya 👇 https://t.co/LmBGlPgKvC","2072630663895810083","https://pbs.twimg.com/media/HMN2me2boAAUHSA.jpg","tempodotco","in","","0","0","1","https://x.com/Nadishavia/status/2072630663895810083","117420297","Nadishavia"
"2072628546246467638","2026-07-02T10:28:47.000Z","5","Dari sini pasti kalo ada demo yg diinisiasi mahasiswa UI ditolak. Brengsek banget ni rezim. Ya udah gapapa ancur aja ni negara","2072628546246467638","","","in","","0","0","1","https://x.com/fvntopia/status/2072628546246467638","1021571948856266752","fvntopia"
"2072622091606827316","2026-07-02T10:06:51.000Z","22","@myshawti yg harusnya dikawal smpe sebegitunya tuh mahasiswa yg demo ga sih? soalnya mereka rame rame dan butuh penjagaan buat menyampaikan pesan ke pemerentah","2072623026206887982","","myshawti","in","","0","0","1","https://x.com/ciabjir/status/2072623026206887982","1283579474819248128","ciabjir"
"2072576779207016925","2026-07-02T09:55:28.000Z","0","@99propaganda Gimmick presiden. 
Koalisi partai pemerintah aja 80% di DPR.
Kl beneran mah ga perlu demo mahasiswa.","2072620161799221260","","99propaganda","in","","0","0","0","https://x.com/lapen_melon/status/2072620161799221260","118082519","lapen_melon"
"2072614515553022308","2026-07-02T09:33:02.000Z","0","Demo dibayar? Busuk banget. Terungkap ada dugaan tawaran Rp50–70 juta buat ngubah lokasi aksi dari Istana ke DPR. Uang Rp20 juta malah baru diambil di kafe Cikini setelah demo selesai. Kalau benar, ini bukan lagi aspirasi mahasiswa, tapi dugaan operasi pesanan 🤷 https://t.co/OBHT8KxUVB","2072614515553022308","https://pbs.twimg.com/ext_tw_video_thumb/2072614475208015872/pu/img/eciVt1F6gKbI0osr.jpg","","in","","0","0","0","https://x.com/twilightslig/status/2072614515553022308","40486186","twilightslig"
"2072576037209141426","2026-07-02T08:51:40.000Z","16","@tanyakanrl emg susah soalnya masyarakat masih banyak yg dukung🥲 liat mahasiswa demo pemerintah aja masyarakat masih banyak ug protes dan ga setuju huhu so sadd","2072604103793136085","","tanyakanrl","in","","0","0","0","https://x.com/ciabjir/status/2072604103793136085","1283579474819248128","ciabjir"
"2072532831893639436","2026-07-02T08:42:13.000Z","0","@console_age Ihh sama!! Waktu demo mahasiswa depan gedung dpr tahun lalu kalau ga salah aku sama kakak naik bluebird ke bandara dari kcic niat hati masih murahan naik bluebird dari pada gocar/grabcar lahh malah scam. Setengah juta ada tuh cuman naik taksi abis itu udah ga akan naik bluebird","2072601726360940573","","console_age","in","","0","0","0","https://x.com/AcrusiusT1/status/2072601726360940573","105408995","AcrusiusT1"
"2072501460672323617","2026-07-02T08:27:58.000Z","3","@Dospemz Kita gak bakal bisa sprti nepal. Rakyat kita masih banyak mental pengemis, bahkan mahasiswa aja jg banyak yg ""ngemis"", jadinya kita gampang banget diadu antar rakyat.
Hari ini demo cuman sebagian yg tulus beneran  sebagiannya tunggangan penguasa, lalu besoknya muncul demo","2072598142210478447","","Dospemz","in","","0","1","0","https://x.com/Nyi_Maheswari/status/2072598142210478447","1127842213461839872","Nyi_Maheswari"
"2072595402151567578","2026-07-02T08:17:05.000Z","19","Wakil Rektor UNY Prof. Dr. Siswanto Menyebut Aksi Teatrikal Demo Mahasiswa Sampah

Begini kah kualitas akademisi saat ini ??? 

Bukankah Jogja Kota pelajar ? Kok bisa ada wakil rektor tidak terpelajar begini https://t.co/SlRY0ESkh5","2072595402151567578","https://pbs.twimg.com/amplify_video_thumb/2072595327610454017/img/qSOXIKafJpx6cyW4.jpg","","in","","1","10","9","https://x.com/Catatan_ali7/status/2072595402151567578","1133311906976952320","Catatan_ali7"
"2072545804997521533","2026-07-02T08:02:46.000Z","0","@tempodotco Asing yang mana pak?? Yang di luar circle bapak ya??  Pokoknya yg gak menjilat bapak disebut asing kan?

Demokrasi rusak? Yg ngerusak kan situ? Mahasiswa demo dipersekusi aparat ✅
Kebebasan pers dibatasin ✅
Kritik anak negeri dinyenyenyein ✅ https://t.co/KOgwVnWYMN","2072591797541646616","https://pbs.twimg.com/media/HMNTQKgbIAAlbo5.jpg","tempodotco","in","","0","0","0","https://x.com/teejara/status/2072591797541646616","241095931","teejara"
"2072577332683190685","2026-07-02T07:05:17.000Z","51","Mahasiswa UI Dicegat POLISI Saat hendak DEMO

MAHASISWA GARDA TERDEPAN
Rakyat berharap penuh kepada  Teman² Mahasiswa MENUNTUT KEADILAN 💪✊ https://t.co/cq7WXjrp4f","2072577332683190685","https://pbs.twimg.com/amplify_video_thumb/2072577301234196480/img/f9CFt9phw-Eee_pk.jpg","","in","","1","1","17","https://x.com/YasmineMirzha/status/2072577332683190685","1417091288533377025","YasmineMirzha"
"2072576779207016925","2026-07-02T07:03:05.000Z","67","Presiden Prabowo udah nge gass, DPR ngerem. Mahasiswa? Kok malah sibuk sama yang lain? RUU Perampasan Aset itu urgensinya nyata, kalau kalian nggak demo di depan DPR, ya jangan tanya kenapa korupsi makin merajalela. Jadi, kapan mau turun aksi? 🧐 https://t.co/kue555966h","2072576779207016925","https://pbs.twimg.com/media/HMNFmNFacAAOFJz.jpg","","in","","2","66","18","https://x.com/99propaganda/status/2072576779207016925","1427095335084515333","99propaganda"
"2072515618608120311","2026-07-02T07:02:38.000Z","0","@ARSIPAJA Coba lewat depan mahasiswa atau buruh demo begitu.. apa gak dilempar batu 😀","2072576665662922892","","ARSIPAJA","in","","0","0","0","https://x.com/Fahmii_FR13/status/2072576665662922892","1616820619","Fahmii_FR13"
"2072574806604779809","2026-07-02T06:55:15.000Z","2501","🚨 #DEMO BESAR HARI INI 🚨

Ribuan pengemudi ojol dan mahasiswa dijadwalkan aksi #demo di kawasan Monas dan Gedung DPR/MPR RI hari ini.

Sebanyak 1.246 personel gabungan  diterjunkan untuk mengamankan jalannya aksi sekaligus mengantisipasi kepadatan lalu lintas.

Source: TribunX https://t.co/1c8HI39Ors","2072574806604779809","https://pbs.twimg.com/media/HMNDzWvbMAA2D4w.jpg","","in","","11","43","1341","https://x.com/bismillahyuk_/status/2072574806604779809","2024676727453278208","bismillahyuk_"
"2071988896767017285","2026-07-02T06:31:51.000Z","0","@monologuest6x2 Ini kke abis demo mahasiswa trus dpukulin silop jadi lebam","2072568918087237818","","monologuest6x2","in","","0","0","0","https://x.com/rysanthel/status/2072568918087237818","105747960","rysanthel"
"2072171807462080846","2026-07-02T06:13:48.000Z","0","@geloraco Jadi mahasiswa yang demo itu bagian dari yang kalah pemilu ya, pada fakta pemilu banyak mahasiswa yang pilih prabowo","2072564376650055879","","geloraco","in","","0","0","0","https://x.com/Ardians87485237/status/2072564376650055879","976800974575554560","Ardians87485237"
"2072563995392057787","2026-07-02T06:12:17.000Z","1","Aliansi BEM UI menggelar aksi bertepatan dengan peringatan HUT ke-80 Bhayangkara, dengan membawa keranda dan karangan bunga sebagai simbol matinya reformasi Polri.

Massa sempat dihadang aparat kepolisian saat menuju Mabes Polri, sehingga akhirnya menggelar aksi di depan Gedung https://t.co/HeSCAV9vvY","2072563995392057787","https://pbs.twimg.com/media/HMM59ogaEAAiRUT.jpg","","in","","0","2","0","https://x.com/officialfgmedia/status/2072563995392057787","1808408529734361091","officialfgmedia"
"2072562726325702994","2026-07-02T06:07:14.000Z","0","jangankan orang lain, orang rumah sendiri terkhusus orang tua aing aja kayaknya ga terlalu tau tentang begituan, paling taunya mahasiswa demo trus dijawab ""ngapain si mahasiswa² demo begitu""","2072562726325702994","","","in","","0","0","0","https://x.com/panggilakubaso/status/2072562726325702994","1015825266591977472","panggilakubaso"
"2072556249057812564","2026-07-02T05:41:30.000Z","140","Kaos yang di bagi bagi Prabowo bertuliskan:

“RAKYAT SEJAHTERA”
—faktanya:
“PEJABAT SEJAHTERA”

Jadi selama ini mahasiswa/ lapisan masyarakat demo disetiap kota, sama sekali gak dia denger kah https://t.co/Mlb33ZUEFI","2072556249057812564","https://pbs.twimg.com/amplify_video_thumb/2072556191260307456/img/5rzMveBAfGheG87Y.jpg","","in","","4","88","45","https://x.com/boxxtoc/status/2072556249057812564","2021941764425453569","boxxtoc"
"2072449232120991766","2026-07-02T05:23:21.000Z","0","@Txtdariiugm minn, kmrn kan intel kita aja nyusup demo ke gep sama mahasiswa, boro2 jadi intel kelas interpol, lokal aja ketangkp sipil 😭","2072551682064662724","","Txtdariiugm","in","","0","0","0","https://x.com/tachimchuu/status/2072551682064662724","996212005949267968","tachimchuu"
"2072486804994011599","2026-07-02T04:40:20.000Z","1","@chaaaaww Mana runner runner yang ngolok ngolokkin demo mahasiswa UI kemarin?

awakwakwkawkawawkaw puas kali gw liat kebijakan ini. 

Next @pajak_ID coba ke FB banyak emak emak 02 omke gas yang gaji dollar dari FB Pro gede itu buat pemasukkan kalian

HEYYYYYYY BUZZER 02 berkontribusi","2072540857128177973","","chaaaaww","in","","0","0","0","https://x.com/akudansibd93535/status/2072540857128177973","1957990999730647040","akudansibd93535"
"2072347830879207574","2026-07-02T04:15:15.000Z","4","Nggak cuma ojol aja yang demo tapi ada mahasiswa juga nih 👇","2072534543857541132","","benchsideid","in","","0","0","0","https://x.com/benchsideid/status/2072534543857541132","1425569954334715906","benchsideid"
"2072530009135452647","2026-07-02T03:57:14.000Z","6","Daftar aksi hari ini di Jakarta

1. Demo Gerakan Ojol Indonesia Bersatu jam 10.00 di Monas

2. Demo Aliansi Mahasiswa Peduli Demokrasi jam 10.00 di depan Gedung DPR/MPR

via Tirto","2072530009135452647","","","in","","1","0","1","https://x.com/benchsideid/status/2072530009135452647","1425569954334715906","benchsideid"
"2072525453697695766","2026-07-02T03:39:08.000Z","56","🇮🇩 INDONESIA WEB3 HACKATHON 2026 🇮🇩

🚀 Registration is NOW OPEN!

Indonesia Web3 Hackathon 2026 adalah hackathon nasional yang merupakan kelanjutan dari Web3 University Tour 2026, hasil kolaborasi bersama @BinanceAcademy, @BNBCHAIN, @coinvestasi.

👨‍💻 Di Mentori langsung oleh https://t.co/uxsPeACucu","2072525453697695766","https://pbs.twimg.com/media/HMMUOrhaYAAtLvF.jpg","","in","","7","4","12","https://x.com/nkskrdwyn/status/2072525453697695766","64058631","nkskrdwyn"
"2072521146717942049","2026-07-02T03:22:01.000Z","41","Kenapa sulit sekali menghentikan MBG? 
Salah satu jawabannya mungkin ini. Pihak2 yg memiliki adalah para anggota DPR/DPRD I/ DPRD II, pejabat pemerintah di tingkat pusat/daerah dan TNI/Polri. 
Segala lini yg bisa memutuskan penghentian program MBG kecipratan atau tepatnya https://t.co/fUX164bwj2","2072521146717942049","https://pbs.twimg.com/amplify_video_thumb/2072521040660692992/img/Uqdh40GzgBap79CJ.jpg","","in","","3","0","18","https://x.com/Nadishavia/status/2072521146717942049","117420297","Nadishavia"
"2072517498445222209","2026-07-02T03:07:31.000Z","23","MAHASISWA UI  DEPOK..
DEMO  DI MABES  DI KEBAYORAN  BARU.
BAWA   KERANDA...

ADA  MAHASISWA  UNIVERSITAS  MISTERIUS  DATANG  KE SOLO.
BERI  UCAPAN  SELAMAT ULANG  TAHUN  JOKOWI. https://t.co/KGlhqGFSVy","2072517498445222209","https://pbs.twimg.com/media/HMMPrYhaEAAoI8_.jpg","","in","","0","2","5","https://x.com/NHenryp29864/status/2072517498445222209","1705475303571861504","NHenryp29864"
"2072508056685117860","2026-07-02T02:30:00.000Z","3","Info Demo Ojol-Mahasiswa Hari Ini di Jakarta dan Rute Alternatif
https://t.co/xaEmx94sBk","2072508056685117860","","","in","","0","2","1","https://x.com/TirtoID/status/2072508056685117860","4187275698","TirtoID"
"2072266466024366190","2026-07-02T02:28:01.000Z","0","@tempodotco Setelah Presiden pidato : Rupiah dan IHSG melemah
Setelah mahasiswa demo:
Rupiah dan IHSG menguat

Fakta.","2072507555520417971","","tempodotco","in","","0","0","1","https://x.com/totopethul2/status/2072507555520417971","1603573245512282113","totopethul2"
"2072494674389148032","2026-07-02T01:36:50.000Z","1","Kecewa banget sama saksi pemerintah di persidangan gugatan MBG. 🙂

Apalagi Mahasiswa FH UI, sedih banget. Di sidang MK terakhir soal gugatan MBG (yang dananya dari anggaran pendidikan), pihak pemerintah dan DPR menghadirkan saksi ahli yaitu Dekan FH UI sendiri. Artinya beliau","2072494674389148032","","","in","","0","0","0","https://x.com/_fznnnn/status/2072494674389148032","1583042272769155072","_fznnnn"
"2072486232513548452","2026-07-02T01:03:17.000Z","3","Mana nih Mentri agama kok kgk nongol pas pidato prabowo yg bilang ""𝗻𝗱𝗮𝘀𝗺𝘂"" waktu para Mahasiswa demo aja nongol bilang kudu sopan lah bla..bla..bla 
wkwkwk dasar penjilattt! https://t.co/5kUrPl0VrN","2072486232513548452","https://pbs.twimg.com/media/HMLzPjHagAAaObl.jpg","","in","","0","0","1","https://x.com/123dheejhe/status/2072486232513548452","1363401514627211266","123dheejhe"
"2072483697681727882","2026-07-02T00:53:13.000Z","126","Recap Timeline Juni 2026, berkolaborasi dengan @bnfi_id:

MINGGU 1 (1-7 JUNI)
1 Juni: Presiden tidak terima dikritik Dino Patti Djalal
2-3 Juni: OTT KPK di kantor Imigrasi (Jakarta, Jabar, Bali); 18 orang diamankan, Silmy Karim menyerahkan diri malam harinya
3 Juni: Kasus dugaan","2072483697681727882","","","in","","2","19","52","https://x.com/TheKerupuk/status/2072483697681727882","2022947167829397507","TheKerupuk"
"2072449232120991766","2026-07-02T00:37:42.000Z","43","@Txtdariiugm Kinerja intelijen seperti apa yang kamu harapkan kalau tiap demo mahasiswa aja anggotanya selalu ketangkep 😏","2072479796148461949","","Txtdariiugm","in","","0","1","1","https://x.com/Dospemz/status/2072479796148461949","179076668","Dospemz"
"2072244625981763644","2026-07-02T00:35:02.000Z","1","@batangas48767 @Jateng_Twit Wkwkwk malah lebih bagus untuk menambah massa kalau ada demo lagi. Jadinya ga hanya kalangan para mahasiswa saja yang demo.

Secara tidak sadar pihak mereka (para pejabat) sedang membuka ""keran"", tunggu waktu saja. 😂","2072479123705102587","","batangas48767","in","","0","0","0","https://x.com/frmnx28/status/2072479123705102587","1939017644168093702","frmnx28"
"2072467032218706276","2026-07-01T23:46:59.000Z","96","Menurut sy sederhana sebenarnya menjwb komentar orang² yg alergi thdp demo mahasiswa dll.
Sy yakin mahasiswa tdk akan pernah turun kejalan jk Dewan Perwakilan Rakyat sungguh² bekerja dan bersuara sbg suara rakyat.
Turun kejalan mrpkan akumulasi kekecewaan thdp DPR &amp; Pemerintah. https://t.co/Miw09H3e1I","2072467032218706276","https://pbs.twimg.com/ext_tw_video_thumb/2072466948110319616/pu/img/ZwBmXgV5rXtqw-8J.jpg","","in","","1","0","39","https://x.com/embah72/status/2072467032218706276","4146240312","embah72"
"2072464399722582191","2026-07-01T23:36:32.000Z","0","Yg paling kesel adalah demo mahasiswa kemarin dianggap 'keangkuhan &amp; hilangnya sopan satun remaja' 

Demnn sakit hati bgt 💔. Mana yg ngomong oknum parjo di instansi pemerintahan. Dia make contoh itu literally di setiap apel pagi","2072464399722582191","","","in","","0","0","0","https://x.com/samoocaat/status/2072464399722582191","700715243605889024","samoocaat"
"2072455626064830541","2026-07-01T23:01:40.000Z","0","Jangan lupa cara menyusup demo... 
Cara bikin rusuh menyusup di demo mahasiswa.. 
Cara siram air keras ke aktivis... 
Cara kutit jadi tukang bakso, cilok, kurir paket kepala babi... 
.
.","2072455626064830541","","","in","","0","0","0","https://x.com/MSadeWoO/status/2072455626064830541","287745631","MSadeWoO"
"2072349634371215669","2026-07-01T22:45:59.000Z","28","SOAL UKT , INI YANG PALING NAMPAR RAKYAT KECIL

Mei 2024: Permendikbudristek No. 2/2024 soal Standar Satuan Biaya Operasional Pendidikan Tinggi jadi dasar kampus negeri naikin UKT gila-gilaan. 

Kasus paling viral: Unsoed naikin UKT sampe 100%. Mahasiswa demo di banyak kota, DPR https://t.co/Xgu9QNVcit","2072451680151732385","https://pbs.twimg.com/media/HMLTzUfaYAAPkM_.jpg","dimarsasongko98","in","","0","1","11","https://x.com/dimarsasongko98/status/2072451680151732385","1781618112259076096","dimarsasongko98"
"2072437694022684708","2026-07-01T21:50:24.000Z","0","udah pada kemana mahasiswa yang kemaren demo?
yang sok ngatain ""cuma tamtama""
udah dapat amplop ya 😅","2072437694022684708","","","in","","0","0","0","https://x.com/monacintha/status/2072437694022684708","3250963423","monacintha"
"2072295483691966821","2026-07-01T17:00:52.000Z","2","@renanurfiana4 korupsi dilindungi, mahasiswa demo dihadang","2072364830070284799","","renanurfiana4","in","","0","1","0","https://x.com/kalistohenituse/status/2072364830070284799","1478639074038607872","kalistohenituse"
"2072319891022160054","2026-07-01T15:03:09.000Z","0","@PutraMataSatu Sebenarx tak ada korelasi, namun sengaja dikaitkan hanya utk merusak MBG oleh gerombolan anj1nk2 termul. sdh wktx WN RI buka mata, yg slm ini rusak MBG adalah muljancuk bersama anj1nk2 termulx, fakta 5 tuntutan demo mahasiswa fokus ke MBG, abaikan kejahatan &amp; pengkhianatan jokowi","2072335205923479711","","PutraMataSatu","in","","0","1","0","https://x.com/AlienNotoNegoro/status/2072335205923479711","1319546397159350272","AlienNotoNegoro"
"2071977015713120333","2026-07-01T14:36:40.000Z","0","@insidefolkative Kata gua udh gabisa diapa apain sih, kek demo mahasiswa doang dibales demo buzzer, harus yg bnr2 seluruh rakyat semua muanya turun, soalnya klo gk semua pun ntar ada celah kek demo kmaren bnyk yg dibunuh juga kan, udh gabisa diapa apain inimah, cma bisa nunggu dgn sabar","2072328541023457704","","insidefolkative","in","","0","0","0","https://x.com/Baby_JanN_/status/2072328541023457704","1977198376614871043","Baby_JanN_"
